Rk,Player,G,Cmp,Att,Pct,Yds,Y/A,AY/A,TD,Int,Rate,school,player_link,player_id,season
4,Andy Tucker,10,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/andy-tucker-1,andy-tucker-1,1962
1,Butch Nunnally,10,53,124,42.7,744,6,4.8,8,7,103.1,virginia-military-institute,/cfb/players/butch-nunnally-1,butch-nunnally-1,1963
2,Charlie Snead,10,25,63,39.7,368,5.8,2.6,1,5,78.1,virginia-military-institute,/cfb/players/charlie-snead-1,charlie-snead-1,1963
3,Mark Mulrooney,10,4,13,30.8,69,5.3,-3.5,1,3,54.6,virginia-military-institute,/cfb/players/mark-mulrooney-1,mark-mulrooney-1,1963
4,Bill Gedris,10,3,7,42.9,38,5.4,5.4,0,0,88.5,virginia-military-institute,/cfb/players/bill-gedris-1,bill-gedris-1,1963
5,Larry Boese,10,1,1,100,15,15,15,0,0,226,virginia-military-institute,/cfb/players/larry-boese-1,larry-boese-1,1963
1,Charlie Snead,10,65,133,48.9,899,6.8,4.8,5,8,106,virginia-military-institute,/cfb/players/charlie-snead-1,charlie-snead-1,1964
2,Hill Ellett,10,16,55,29.1,236,4.3,3.4,2,2,69.9,virginia-military-institute,/cfb/players/hill-ellett-1,hill-ellett-1,1964
3,Rick Irby,10,1,4,25,3,0.8,0.8,0,0,31.3,virginia-military-institute,/cfb/players/rick-irby-1,rick-irby-1,1964
4,Larry Boese,10,1,1,100,10,10,10,0,0,184,virginia-military-institute,/cfb/players/larry-boese-1,larry-boese-1,1964
1,Hill Ellett,10,98,210,46.7,1254,6,4.1,10,13,100.2,virginia-military-institute,/cfb/players/hill-ellett-1,hill-ellett-1,1965
2,Rick Irby,10,1,8,12.5,-4,-0.5,-6.1,0,1,-16.7,virginia-military-institute,/cfb/players/rick-irby-1,rick-irby-1,1965
3,Billy Carter,10,1,1,100,6,6,6,0,0,150.4,virginia-military-institute,/cfb/players/billy-carter-1,billy-carter-1,1965
1,Hill Ellett,10,105,205,51.2,1281,6.2,4.5,11,13,108.7,virginia-military-institute,/cfb/players/hill-ellett-1,hill-ellett-1,1966
2,Charlie Bishop,10,16,45,35.6,189,4.2,1.1,2,4,67.7,virginia-military-institute,/cfb/players/charlie-bishop-1,charlie-bishop-1,1966
1,Russ Quay,10,72,151,47.7,912,6,4.7,8,8,105.3,virginia-military-institute,/cfb/players/russ-quay-1,russ-quay-1,1967
2,Charlie Bishop,10,36,63,57.1,496,7.9,6.3,4,4,131.5,virginia-military-institute,/cfb/players/charlie-bishop-1,charlie-bishop-1,1967
3,Jud Collier,10,3,7,42.9,28,4,-8.9,0,2,19.3,virginia-military-institute,/cfb/players/jud-collier-1,jud-collier-1,1967
4,Bob Habasevich,10,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/bob-habasevich-1,bob-habasevich-1,1967
1,Murphy Sprinkel,10,81,222,36.5,1163,5.2,1.5,3,20,66.9,virginia-military-institute,/cfb/players/murphy-sprinkel-1,murphy-sprinkel-1,1968
2,Bob Echols,10,8,36,22.2,177,4.9,4.2,1,1,67.1,virginia-military-institute,/cfb/players/bob-echols-1,bob-echols-1,1968
3,Jud Collier,10,0,5,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/jud-collier-1,jud-collier-1,1968
4,Chuck Marks,10,0,1,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/chuck-marks-2,chuck-marks-2,1968
1,Vern Beitzel,10,12,39,30.8,118,3,-2.2,1,5,39,virginia-military-institute,/cfb/players/vern-beitzel-1,vern-beitzel-1,1969
1,Randy Kinsey,11,37,121,30.6,390,3.2,-1.7,2,14,40,virginia-military-institute,/cfb/players/randy-kinsey-1,randy-kinsey-1,1970
2,Gary Shope,11,38,114,33.3,462,4.1,1.9,6,8,70.7,virginia-military-institute,/cfb/players/gary-shope-1,gary-shope-1,1970
3,Murphy Sprinkel,6,14,51,27.5,161,3.2,1.4,0,2,46.1,virginia-military-institute,/cfb/players/murphy-sprinkel-1,murphy-sprinkel-1,1970
1,Vern Beitzel,11,77,294,26.2,934,3.2,0.3,1,19,41.1,virginia-military-institute,/cfb/players/vern-beitzel-1,vern-beitzel-1,1971
2,Johnny Morton,6,8,22,36.4,195,8.9,2.7,0,3,83.5,virginia-military-institute,/cfb/players/johnny-morton-1,johnny-morton-1,1971
3,Mike Teubner,11,1,3,33.3,9,3,3,0,0,58.5,virginia-military-institute,/cfb/players/mike-teubner-1,mike-teubner-1,1971
1,Tom Schultze,11,120,242,49.6,1728,7.1,4.9,9,16,108.6,virginia-military-institute,/cfb/players/tom-schultze-1,tom-schultze-1,1972
2,Wayne Thornton,5,6,14,42.9,67,4.8,-8.1,0,4,25.9,virginia-military-institute,/cfb/players/wayne-thornton-1,wayne-thornton-1,1972
3,Ron Bongiovanni,11,0,2,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/ron-bongiovanni-1,ron-bongiovanni-1,1972
4,Bruce Torbett,11,1,1,100,3,3,3,0,0,125.2,virginia-military-institute,/cfb/players/bruce-torbett-1,bruce-torbett-1,1972
5,Tony Farry,11,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/tony-farry-1,tony-farry-1,1972
1,Tom Schultze,11,116,242,47.9,1400,5.8,1.3,6,27,82.4,virginia-military-institute,/cfb/players/tom-schultze-1,tom-schultze-1,1973
2,Wayne Thornton,3,8,19,42.1,118,6.2,3.8,0,1,83.7,virginia-military-institute,/cfb/players/wayne-thornton-1,wayne-thornton-1,1973
3,John Dick,2,1,3,33.3,10,3.3,-11.7,0,1,-5.3,virginia-military-institute,/cfb/players/john-dick-1,john-dick-1,1973
4,Tony Farry,10,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/tony-farry-1,tony-farry-1,1973
1,Tony Farry,11,51,117,43.6,609,5.2,1.8,5,11,82.6,virginia-military-institute,/cfb/players/tony-farry-1,tony-farry-1,1974
2,Bill Bailey,7,13,31,41.9,135,4.4,2.1,1,2,76.3,virginia-military-institute,/cfb/players/bill-bailey-5,bill-bailey-5,1974
1,Mark Lambert,11,100,188,53.2,1176,6.3,3.9,3,11,99.3,virginia-military-institute,/cfb/players/mark-lambert-1,mark-lambert-1,1975
2,Robby Clark,11,14,26,53.8,253,9.7,5.3,1,3,125.2,virginia-military-institute,/cfb/players/robby-clark-1,robby-clark-1,1975
3,Jeff Yates,11,11,18,61.1,135,7.5,9.7,2,0,160.8,virginia-military-institute,/cfb/players/jeff-yates-1,jeff-yates-1,1975
4,Andre Gibson,11,0,4,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/andre-gibson-1,andre-gibson-1,1975
1,Robby Clark,10,40,96,41.7,516,5.4,1.6,2,9,74.9,virginia-military-institute,/cfb/players/robby-clark-1,robby-clark-1,1976
2,Mark Lambert,10,8,23,34.8,76,3.3,-2.6,0,3,36.5,virginia-military-institute,/cfb/players/mark-lambert-1,mark-lambert-1,1976
3,Andre Gibson,10,1,3,33.3,49,16.3,16.3,0,0,170.5,virginia-military-institute,/cfb/players/andre-gibson-1,andre-gibson-1,1976
4,Kim Glidewell,10,1,2,50,12,6,6,0,0,100.4,virginia-military-institute,/cfb/players/kim-glidewell-1,kim-glidewell-1,1976
1,Robby Clark,11,54,105,51.4,867,8.3,6.2,5,7,123.2,virginia-military-institute,/cfb/players/robby-clark-1,robby-clark-1,1977
2,Larry Hupertz,11,18,43,41.9,203,4.7,0.5,0,4,62.9,virginia-military-institute,/cfb/players/larry-hupertz-1,larry-hupertz-1,1977
3,Frank Lumpkin,11,3,8,37.5,37,4.6,4.6,0,0,76.4,virginia-military-institute,/cfb/players/frank-lumpkin-1,frank-lumpkin-1,1977
4,Mark Lambert,11,1,6,16.7,14,2.3,2.3,0,0,36.3,virginia-military-institute,/cfb/players/mark-lambert-1,mark-lambert-1,1977
5,Andre Gibson,11,2,5,40,25,5,-13,0,2,2,virginia-military-institute,/cfb/players/andre-gibson-1,andre-gibson-1,1977
1,Robby Clark,11,70,173,40.5,872,5,0.8,2,17,67,virginia-military-institute,/cfb/players/robby-clark-1,robby-clark-1,1978
2,Larry Hupertz,11,2,11,18.2,9,0.8,-3.3,0,1,6.9,virginia-military-institute,/cfb/players/larry-hupertz-1,larry-hupertz-1,1978
3,Butch Hostetter,11,0,2,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/butch-hostetter-1,butch-hostetter-1,1978
4,Frank Lumpkin,11,0,2,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/frank-lumpkin-1,frank-lumpkin-1,1978
1,John Bangley,11,62,122,50.8,791,6.5,4.2,4,8,103,virginia-military-institute,/cfb/players/john-bangley-1,john-bangley-1,1979
2,Larry Hupertz,11,14,34,41.2,102,3,-1,0,3,48.7,virginia-military-institute,/cfb/players/larry-hupertz-1,larry-hupertz-1,1979
3,Tim Nitz,11,1,5,20,7,1.4,-7.6,0,1,-8.2,virginia-military-institute,/cfb/players/tim-nitz-1,tim-nitz-1,1979
1,Dan Fritz,11,83,186,44.6,1202,6.5,5.5,5,6,101.3,virginia-military-institute,/cfb/players/dan-fritz-1,dan-fritz-1,1980
2,Frank Brown,11,10,26,38.5,83,3.2,1.5,0,1,57.6,virginia-military-institute,/cfb/players/frank-brown-1,frank-brown-1,1980
3,Calvin Murray,11,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/calvin-murray-2,calvin-murray-2,1980
1,Kelly Raber,10,110,215,51.2,1450,6.7,5.3,7,10,109.3,virginia-military-institute,/cfb/players/kelly-raber-1,kelly-raber-1,1981
2,Knecht,10,0,2,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/knecht-1,knecht-1,1981
3,Calvin Murray,10,0,1,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/calvin-murray-2,calvin-murray-2,1981
4,Johnny Mitchell,10,0,1,0,0,0,-45,0,1,-200,virginia-military-institute,/cfb/players/johnny-mitchell-1,johnny-mitchell-1,1981
5,Stan Bass,10,0,1,0,0,0,0,0,0,0,virginia-military-institute,/cfb/players/stan-bass-1,stan-bass-1,1981
1,Warren Price,10,29,73,39.7,386,5.3,2.9,7,7,96.6,virginia-tech,/cfb/players/warren-price-1,warren-price-1,1960
2,Elmer Reed,10,10,27,37,138,5.1,0.9,1,3,70,virginia-tech,/cfb/players/elmer-reed-1,elmer-reed-1,1960
3,Frank Eastman,10,6,9,66.7,35,3.9,-6.1,0,2,54.9,virginia-tech,/cfb/players/frank-eastman-1,frank-eastman-1,1960
4,Harold Ward,10,1,1,100,13,13,33,1,0,539.2,virginia-tech,/cfb/players/harold-ward-1,harold-ward-1,1960
1,Warren Price,9,37,93,39.8,381,4.1,2.8,5,5,81.2,virginia-tech,/cfb/players/warren-price-1,warren-price-1,1961
2,Pete Cartwright,9,5,9,55.6,41,4.6,4.6,0,0,93.8,virginia-tech,/cfb/players/pete-cartwright-1,pete-cartwright-1,1961
3,Terry Strock,9,1,3,33.3,2,0.7,0.7,0,0,38.9,virginia-tech,/cfb/players/terry-strock-1,terry-strock-1,1961
4,Mike Cahill,9,1,1,100,3,3,23,1,0,455.2,virginia-tech,/cfb/players/mike-cahill-1,mike-cahill-1,1961
1,Pete Cartwright,10,26,60,43.3,266,4.4,3.2,3,3,87.1,virginia-tech,/cfb/players/pete-cartwright-1,pete-cartwright-1,1962
2,Bob Schweickert,10,19,41,46.3,205,5,3.2,3,3,97.9,virginia-tech,/cfb/players/bob-schweickert-1,bob-schweickert-1,1962
3,Lacy Edwards,10,16,29,55.2,166,5.7,3.3,1,2,100.8,virginia-tech,/cfb/players/lacy-edwards-1,lacy-edwards-1,1962
1,Bob Schweickert,10,62,116,53.4,687,5.9,3.9,6,8,106.5,virginia-tech,/cfb/players/bob-schweickert-1,bob-schweickert-1,1963
2,Bobby Owens,10,4,6,66.7,61,10.2,13.5,1,0,207.1,virginia-tech,/cfb/players/bobby-owens-1,bobby-owens-1,1963
1,Bob Schweickert,10,52,109,47.7,833,7.6,8.1,9,3,133.6,virginia-tech,/cfb/players/bob-schweickert-1,bob-schweickert-1,1964
2,Bobby Owens,10,15,26,57.7,175,6.7,6.5,2,1,131.9,virginia-tech,/cfb/players/bobby-owens-1,bobby-owens-1,1964
1,Bobby Owens,10,68,122,55.7,891,7.3,5.7,6,7,121.8,virginia-tech,/cfb/players/bobby-owens-1,bobby-owens-1,1965
2,Tommy Stafford,10,9,19,47.4,151,7.9,0.8,0,3,82.5,virginia-tech,/cfb/players/tommy-stafford-1,tommy-stafford-1,1965
1,Tommy Stafford,10,53,113,46.9,610,5.4,3.9,5,6,96.2,virginia-tech,/cfb/players/tommy-stafford-1,tommy-stafford-1,1966
2,Eddie Barker,10,9,16,56.3,135,8.4,9.7,1,0,147.8,virginia-tech,/cfb/players/eddie-barker-1,eddie-barker-1,1966
3,Freddie Cobb,10,4,9,44.4,64,7.1,9.3,1,0,140.8,virginia-tech,/cfb/players/freddie-cobb-1,freddie-cobb-1,1966
1,Al Kincaid,10,64,132,48.5,556,4.2,2.6,3,6,82.3,virginia-tech,/cfb/players/al-kincaid-1,al-kincaid-1,1967
2,Wayne Rash,10,10,21,47.6,112,5.3,6.3,1,0,108.1,virginia-tech,/cfb/players/wayne-rash-1,wayne-rash-1,1967
3,Eddie Barker,10,1,3,33.3,-3,-1,-1,0,0,24.9,virginia-tech,/cfb/players/eddie-barker-1,eddie-barker-1,1967
1,Al Kincaid,10,47,97,48.5,537,5.5,3.6,2,5,91.5,virginia-tech,/cfb/players/al-kincaid-1,al-kincaid-1,1968
2,Gil Schwabe,10,16,52,30.8,167,3.2,-0.3,0,4,42.4,virginia-tech,/cfb/players/gil-schwabe-1,gil-schwabe-1,1968
3,Wayne Humphries,10,8,18,44.4,155,8.6,11.9,3,0,171.8,virginia-tech,/cfb/players/wayne-humphries-1,wayne-humphries-1,1968
4,Ken Edwards,10,0,2,0,0,0,0,0,0,0,virginia-tech,/cfb/players/ken-edwards-1,ken-edwards-1,1968
5,Terry Smoot,10,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/terry-smoot-1,terry-smoot-1,1968
1,Bob German,10,51,105,48.6,743,7.1,4,2,8,99.1,virginia-tech,/cfb/players/bob-german-1,bob-german-1,1969
2,Al Kincaid,10,11,32,34.4,109,3.4,0.6,0,2,50.5,virginia-tech,/cfb/players/al-kincaid-1,al-kincaid-1,1969
3,Gil Schwabe,10,8,20,40,206,10.3,14.3,4,0,192.5,virginia-tech,/cfb/players/gil-schwabe-1,gil-schwabe-1,1969
4,Ken Edwards,10,0,1,0,0,0,-45,0,1,-200,virginia-tech,/cfb/players/ken-edwards-1,ken-edwards-1,1969
5,Terry Smoot,10,0,1,0,0,0,-45,0,1,-200,virginia-tech,/cfb/players/terry-smoot-1,terry-smoot-1,1969
1,Gil Schwabe,11,61,126,48.4,815,6.5,4.8,5,7,104.7,virginia-tech,/cfb/players/gil-schwabe-1,gil-schwabe-1,1970
2,Bob German,11,25,49,51,276,5.6,2.9,0,3,86.1,virginia-tech,/cfb/players/bob-german-1,bob-german-1,1970
3,Don Strock,11,17,46,37,189,4.1,3.6,1,1,74.3,virginia-tech,/cfb/players/don-strock-1,don-strock-1,1970
4,Ed Tennis,11,2,4,50,8,2,2,0,0,66.8,virginia-tech,/cfb/players/ed-tennis-1,ed-tennis-1,1970
1,Don Strock,11,195,356,54.8,2577,7.2,5.5,12,19,116,virginia-tech,/cfb/players/don-strock-1,don-strock-1,1971
2,Bob German,11,6,10,60,97,9.7,5.2,0,1,121.5,virginia-tech,/cfb/players/bob-german-1,bob-german-1,1971
3,Jim Polito,11,1,2,50,21,10.5,10.5,0,0,138.2,virginia-tech,/cfb/players/jim-polito-1,jim-polito-1,1971
1,Don Strock,11,228,427,53.4,3243,7.6,5.5,16,27,116.9,virginia-tech,/cfb/players/don-strock-1,don-strock-1,1972
2,Bruce Arians,11,5,13,38.5,105,8.1,7.7,2,1,141.7,virginia-tech,/cfb/players/bruce-arians-1,bruce-arians-1,1972
1,Rick Popp,11,70,131,53.4,784,6,4,7,9,107.6,virginia-tech,/cfb/players/rick-popp-1,rick-popp-1,1973
2,Eddie Joyce,11,47,88,53.4,534,6.1,4.7,3,4,106.5,virginia-tech,/cfb/players/eddie-joyce-1,eddie-joyce-1,1973
3,Bruce Arians,11,20,43,46.5,213,5,5.4,1,0,95.8,virginia-tech,/cfb/players/bruce-arians-1,bruce-arians-1,1973
4,Phil Rogers,11,4,7,57.1,185,26.4,25.7,2,1,344.9,virginia-tech,/cfb/players/phil-rogers-2,phil-rogers-2,1973
5,Steve Mathieson,11,2,5,40,38,7.6,7.6,0,0,103.8,virginia-tech,/cfb/players/steve-mathieson-1,steve-mathieson-1,1973
6,Greg Mullinax,11,2,5,40,-4,-0.8,-9.8,0,1,-6.7,virginia-tech,/cfb/players/greg-mullinax-1,greg-mullinax-1,1973
7,Billy Hardee,11,0,2,0,0,0,-22.5,0,1,-100,virginia-tech,/cfb/players/billy-hardee-2,billy-hardee-2,1973
1,Bruce Arians,11,53,118,44.9,952,8.1,5.9,3,7,109.2,virginia-tech,/cfb/players/bruce-arians-1,bruce-arians-1,1974
2,Mitchael Barnes,11,9,10,90,146,14.6,18.6,2,0,278.6,virginia-tech,/cfb/players/mitchael-barnes-1,mitchael-barnes-1,1974
3,Greg Mullinax,11,1,4,25,17,4.3,4.3,0,0,60.7,virginia-tech,/cfb/players/greg-mullinax-1,greg-mullinax-1,1974
4,Bruce McDaniel,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/bruce-mcdaniel-1,bruce-mcdaniel-1,1974
5,Eddie Snell,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/eddie-snell-1,eddie-snell-1,1974
6,Phil Rogers,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/phil-rogers-2,phil-rogers-2,1974
1,Phil Rogers,11,25,53,47.2,379,7.2,5.7,3,3,114.6,virginia-tech,/cfb/players/phil-rogers-2,phil-rogers-2,1975
2,Mitchael Barnes,11,14,28,50,292,10.4,10.3,2,1,154,virginia-tech,/cfb/players/mitchael-barnes-1,mitchael-barnes-1,1975
3,Roscoe Coles,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/roscoe-coles-1,roscoe-coles-1,1975
1,Mitchael Barnes,11,39,72,54.2,589,8.2,8.3,5,2,140.2,virginia-tech,/cfb/players/mitchael-barnes-1,mitchael-barnes-1,1976
2,Eddie Snell,11,3,6,50,46,7.7,7.7,0,0,114.4,virginia-tech,/cfb/players/eddie-snell-1,eddie-snell-1,1976
3,David Lamie,11,3,6,50,43,7.2,3,1,1,131.9,virginia-tech,/cfb/players/david-lamie-1,david-lamie-1,1976
1,David Lamie,11,43,107,40.2,752,7,2.8,0,10,80.5,virginia-tech,/cfb/players/david-lamie-1,david-lamie-1,1977
2,Mike Zouzalik,11,8,21,38.1,75,3.6,1.4,0,1,58.6,virginia-tech,/cfb/players/mike-zouzalik-1,mike-zouzalik-1,1977
3,Don LaRue,11,4,12,33.3,78,6.5,-4.8,0,3,37.9,virginia-tech,/cfb/players/don-larue-1,don-larue-1,1977
4,Roscoe Coles,11,0,1,0,0,0,-45,0,1,-200,virginia-tech,/cfb/players/roscoe-coles-1,roscoe-coles-1,1977
1,Steve Casey,11,61,118,51.7,678,5.7,4.6,2,4,98.8,virginia-tech,/cfb/players/steve-casey-1,steve-casey-1,1978
2,David Lamie,10,34,79,43,546,6.9,3.7,3,7,95.9,virginia-tech,/cfb/players/david-lamie-1,david-lamie-1,1978
3,Brown,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/brown-14,brown-14,1978
4,Mike Romagnoli,11,0,1,0,0,0,-45,0,1,-200,virginia-tech,/cfb/players/mike-romagnoli-1,mike-romagnoli-1,1978
1,Steve Casey,11,105,190,55.3,1419,7.5,5.4,10,13,121.7,virginia-tech,/cfb/players/steve-casey-1,steve-casey-1,1979
2,Jeff Bolton,11,6,13,46.2,108,8.3,9.8,1,0,141.3,virginia-tech,/cfb/players/jeff-bolton-1,jeff-bolton-1,1979
3,Joe Fraley,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/joe-fraley-1,joe-fraley-1,1979
4,Mike Zouzalik,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/mike-zouzalik-1,mike-zouzalik-1,1979
1,Steve Casey,11,97,176,55.1,1119,6.4,4.3,13,14,117,virginia-tech,/cfb/players/steve-casey-1,steve-casey-1,1980
2,Jeff Bolton,11,14,26,53.8,218,8.4,4,1,3,113.9,virginia-tech,/cfb/players/jeff-bolton-1,jeff-bolton-1,1980
3,Tony Paige,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/tony-paige-1,tony-paige-1,1980
1,Steve Casey,11,79,163,48.5,1083,6.6,4.7,4,9,101.3,virginia-tech,/cfb/players/steve-casey-1,steve-casey-1,1981
2,Jeff Bolton,11,20,44,45.5,371,8.4,6.6,5,4,135.6,virginia-tech,/cfb/players/jeff-bolton-1,jeff-bolton-1,1981
3,Tony Paige,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/tony-paige-1,tony-paige-1,1981
1,Todd Greenwood,9,82,148,55.4,987,6.7,5.4,6,7,115.3,virginia-tech,/cfb/players/todd-greenwood-1,todd-greenwood-1,1982
2,Mark Cox,8,59,102,57.8,673,6.6,5.8,5,4,121.6,virginia-tech,/cfb/players/mark-cox-1,mark-cox-1,1982
3,Willie Smith,3,2,7,28.6,19,2.7,-23,0,4,-62.9,virginia-tech,/cfb/players/willie-smith-3,willie-smith-3,1982
4,Cyrus Lawrence,5,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/cyrus-lawrence-1,cyrus-lawrence-1,1982
1,Mark Cox,11,86,156,55.1,1188,7.6,6.8,9,7,129.2,virginia-tech,/cfb/players/mark-cox-1,mark-cox-1,1983
2,Todd Greenwood,11,16,35,45.7,237,6.8,5.3,2,2,110,virginia-tech,/cfb/players/todd-greenwood-1,todd-greenwood-1,1983
3,Ricky Bailey,11,1,1,100,40,40,40,0,0,436,virginia-tech,/cfb/players/ricky-bailey-1,ricky-bailey-1,1983
4,Maurice Williams,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/maurice-williams-2,maurice-williams-2,1983
1,Mark Cox,8,86,164,52.4,983,6,4.4,5,8,103.1,virginia-tech,/cfb/players/mark-cox-1,mark-cox-1,1984
2,Todd Greenwood,8,51,91,56,578,6.4,4.6,1,4,104.2,virginia-tech,/cfb/players/todd-greenwood-1,todd-greenwood-1,1984
3,Jeff Ballance,3,4,6,66.7,69,11.5,11.5,0,0,163.3,virginia-tech,/cfb/players/jeff-ballance-1,jeff-ballance-1,1984
4,Maurice Williams,11,0,1,0,0,0,-45,0,1,-200,virginia-tech,/cfb/players/maurice-williams-2,maurice-williams-2,1984
1,Todd Greenwood,11,85,169,50.3,919,5.4,3.9,7,9,99,virginia-tech,/cfb/players/todd-greenwood-1,todd-greenwood-1,1985
2,Mark Cox,11,50,96,52.1,682,7.1,6.3,3,3,115.8,virginia-tech,/cfb/players/mark-cox-1,mark-cox-1,1985
3,Jeff Roberts,11,3,8,37.5,29,3.6,-2,0,1,43,virginia-tech,/cfb/players/jeff-roberts-1,jeff-roberts-1,1985
4,Eddie Hunter,11,0,3,0,0,0,0,0,0,0,virginia-tech,/cfb/players/eddie-hunter-1,eddie-hunter-1,1985
1,Erik Chapman,11,113,222,50.9,1627,7.3,7,10,6,121.9,virginia-tech,/cfb/players/erik-chapman-1,erik-chapman-1,1986
2,Jeff Roberts,11,3,9,33.3,29,3.2,3.2,0,0,60.4,virginia-tech,/cfb/players/jeff-roberts-1,jeff-roberts-1,1986
3,Eddie Hunter,11,1,2,50,4,2,2,0,0,66.8,virginia-tech,/cfb/players/eddie-hunter-1,eddie-hunter-1,1986
4,Jeff Ballance,2,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/jeff-ballance-1,jeff-ballance-1,1986
1,Erik Chapman,11,119,231,51.5,1340,5.8,3.9,10,14,102.4,virginia-tech,/cfb/players/erik-chapman-1,erik-chapman-1,1987
2,Chris Baucia,1,2,2,100,19,9.5,19.5,1,0,344.8,virginia-tech,/cfb/players/chris-baucia-1,chris-baucia-1,1987
3,Jon Jeffries,10,1,1,100,24,24,44,1,0,631.6,virginia-tech,/cfb/players/jon-jeffries-1,jon-jeffries-1,1987
1,Will Furrer,10,128,279,45.9,1384,5,2.8,6,16,83.2,virginia-tech,/cfb/players/will-furrer-1,will-furrer-1,1988
2,Cam Young,8,20,38,52.6,173,4.6,3.4,0,1,85.6,virginia-tech,/cfb/players/cam-young-1,cam-young-1,1988
3,Jeff Roberts,9,2,5,40,61,12.2,12.2,0,0,142.5,virginia-tech,/cfb/players/jeff-roberts-1,jeff-roberts-1,1988
4,Chris Baucia,5,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/chris-baucia-1,chris-baucia-1,1988
5,Jon Jeffries,9,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/jon-jeffries-1,jon-jeffries-1,1988
1,Cam Young,10,62,136,45.6,543,4,2.2,1,6,72.7,virginia-tech,/cfb/players/cam-young-1,cam-young-1,1989
2,Will Furrer,4,45,88,51.1,589,6.7,5.8,3,3,111.8,virginia-tech,/cfb/players/will-furrer-1,will-furrer-1,1989
3,Rodd Wooten,6,28,55,50.9,413,7.5,5.4,1,3,109.1,virginia-tech,/cfb/players/rodd-wooten-1,rodd-wooten-1,1989
1,Will Furrer,11,173,296,58.4,2122,7.2,6.8,19,11,132.4,virginia-tech,/cfb/players/will-furrer-1,will-furrer-1,1990
2,Rodd Wooten,7,17,31,54.8,197,6.4,4.1,1,2,106,virginia-tech,/cfb/players/rodd-wooten-1,rodd-wooten-1,1990
3,Michael Sturdivant,10,1,1,100,32,32,32,0,0,368.8,virginia-tech,/cfb/players/michael-sturdivant-1,michael-sturdivant-1,1990
4,Tony Kennedy,11,1,1,100,22,22,22,0,0,284.8,virginia-tech,/cfb/players/tony-kennedy-2,tony-kennedy-2,1990
1,Will Furrer,9,148,257,57.6,1820,7.1,5.4,15,16,123.9,virginia-tech,/cfb/players/will-furrer-1,will-furrer-1,1991
2,Rodd Wooten,7,29,51,56.9,293,5.7,2.6,1,4,95.9,virginia-tech,/cfb/players/rodd-wooten-1,rodd-wooten-1,1991
3,Maurice DeShazo,5,3,4,75,26,6.5,6.5,0,0,129.6,virginia-tech,/cfb/players/maurice-deshazo-1,maurice-deshazo-1,1991
4,Tony Kennedy,11,0,1,0,0,0,0,0,0,0,virginia-tech,/cfb/players/tony-kennedy-2,tony-kennedy-2,1991
1,Maurice DeShazo,11,101,215,47,1504,7,5.8,12,11,113.9,virginia-tech,/cfb/players/maurice-deshazo-1,maurice-deshazo-1,1992
2,Treg Koel,5,24,60,40,346,5.8,2.7,2,5,82.8,virginia-tech,/cfb/players/treg-koel-1,treg-koel-1,1992
3,Tony Kennedy,11,1,3,33.3,49,16.3,8,1,1,213.9,virginia-tech,/cfb/players/tony-kennedy-2,tony-kennedy-2,1992
4,John Rivers,11,1,1,100,28,28,28,0,0,335.2,virginia-tech,/cfb/players/john-rivers-1,john-rivers-1,1992
1,Maurice DeShazo,11,129,230,56.1,2080,9,9.6,22,7,157.5,virginia-tech,/cfb/players/maurice-deshazo-1,maurice-deshazo-1,1993
2,Jim Druckenmiller,11,10,18,55.6,134,7.4,7.2,2,1,143.6,virginia-tech,/cfb/players/jim-druckenmiller-1,jim-druckenmiller-1,1993
1,Maurice DeShazo,11,164,295,55.6,2110,7.2,6.1,13,13,121.4,virginia-tech,/cfb/players/maurice-deshazo-1,maurice-deshazo-1,1994
